stimuli,n,rating.response_mean,rating.response_raw,rating.response_std,rating.rt_mean,rating.rt_raw,rating.rt_std,order
stim/mE_Arizona.wav,1.0,0.75,0.75,0.0,3.14899992943,3.1489999294281006,0.0,1.0
stim/MS_Arizona.wav,1.0,0.389999985695,0.38999998569488525,0.0,2.03200006485,2.0320000648498535,0.0,4.0
stim/t01_freeway.wav,1.0,0.790000021458,0.7900000214576721,0.0,6.48199987411,6.48199987411499,0.0,0.0
stim/t02_barbies.wav,1.0,0.310000002384,0.3100000023841858,0.0,2.39599990845,2.3959999084472656,0.0,2.0
stim/t02_senior.wav,1.0,0.790000021458,0.7900000214576721,0.0,2.14700007439,2.1470000743865967,0.0,3.0

extraInfo
session,001
group,
frameRate,60.0117324878
expName,borrowingLykert
date,2016_Feb_26_1002
participant,
